id,citizen_id,broker_id,application_type,status,submission_date,documents,is_fraud,owner_name,owner_so,owner_address,ownership,chassis_number,engine_number,cubic_capacity,maker_name,model_name,date_of_registration,registration_valid_upto,tax_valid_upto,fitness_status,vehicle_class,vehicle_description,fuel_type,emission_norm,seat_capacity,vehicle_color,insurance_details,insurance_valid_upto,pucc_no,pucc_valid_upto,registering_authority,registration_number
209,557,54,New Registration,Pending,2025-04-13,"aadhaar,pan,etc",False,Bhavani Pradhan,Gautam Ramaswamy,"H.No. 79, Golla Chowk, Surendranagar Dudhrej-556098",Single,70186893876185630,3055129311,1418 CC,Honda,Figo,2021-12-16,2024-03-04,2025-05-19,Valid,MCV,Truck,Electric,BS6,7,Black,Rattan Ltd,2024-10-07,4491915305,2020-03-15,Mau,TN57CH9400
210,791,19,New Registration,Approved,2025-08-23,"aadhaar,pan,etc",False,Tanveer Dube,Raghav Banerjee,"36, Kala Zila
Dehradun 579967",Single,51635820892969964,5055897824,1394 CC,Hyundai,i10,2023-09-21,2021-05-22,2024-04-25,Valid,HCV,Motorcycle,Diesel,BS4,4,Silver,Sagar LLC,2025-08-05,6206917877,2024-04-06,Erode,TN41CH7024
211,894,89,Transfer,Approved,2025-07-30,"aadhaar,pan,etc",False,Anita Manne,Maanav Madan,"66/719
Goyal Road, Tiruvottiyur 859584",Partner,25232087427124238,1858708272,1737 CC,Toyota,City,2024-11-03,2023-06-28,2024-01-14,Valid,MCV,Bus,Electric,BS4,8,Red,"Banik, Seshadri and Date",2022-02-20,3222628320,2023-02-11,Ramagundam,TN47CH4315
212,771,36,Renewal,Rejected,2025-04-27,"aadhaar,pan,etc",False,Chanakya Kant,Harini Bera,"H.No. 720
Sen Road, Warangal 967220",Partner,82338783856085884,9658986759,980 CC,Tata Motors,City,2025-02-21,2023-02-22,2020-02-03,Expired,LMV,Bus,Diesel,BS4,8,White,"Madan, Sagar and Dave",2020-10-26,2426015548,2022-05-18,Bhilwara,TN89CH9294
213,574,91,New Registration,Pending,2025-09-17,"aadhaar,pan,etc",False,Ansh Radhakrishnan,Guneet Narang,"072
Deep Nagar
Motihari 520923",Partner,80766889227104014,6646231695,1180 CC,Ford,Innova,2022-11-05,2025-02-21,2022-11-09,Valid,LMV,Bus,Diesel,BS4,5,White,Sant-Sankaran,2022-03-16,6146772767,2024-11-04,Junagadh,TN56CH1873
214,38,42,New Registration,Approved,2025-07-19,"aadhaar,pan,etc",False,Mitali Radhakrishnan,Jeremiah Ghose,"668
Wali Road
Bhimavaram-358244",Partner,98829440067895365,1858953530,930 CC,Toyota,Figo,2022-10-23,2025-01-13,2023-12-10,Expired,MCV,Bus,Electric,BS4,9,Red,"Balay, Shankar and Mukhopadhyay",2021-06-27,7563903502,2022-02-28,Tiruvottiyur,TN48CH9746
215,836,2,New Registration,Pending,2025-02-10,"aadhaar,pan,etc",False,Tejas Kalita,Zaid D’Alia,"791
Sharaf Circle
Malegaon 477439",Partner,74016883359475299,7564652663,1822 CC,Hyundai,Innova,2020-02-13,2025-04-28,2021-09-07,Expired,MCV,Bus,Electric,BS6,7,Blue,"Setty, Varma and Thaman",2021-06-01,5855240932,2023-10-23,Pimpri-Chinchwad,TN30CH2455
216,846,98,New Registration,Approved,2025-05-03,"aadhaar,pan,etc",False,Vedika Lala,Pallavi Ganguly,"11/396, More Street, Vijayawada-644717",Single,31412334165165662,9844441960,1926 CC,Ford,Swift,2022-03-16,2024-01-22,2022-10-02,Expired,HCV,Car,CNG,BS6,8,Silver,"Sem, Bedi and Gour",2022-12-16,8258661768,2023-01-10,Durg,TN83CH8783
217,234,37,New Registration,Approved,2025-03-29,"aadhaar,pan,etc",False,Chasmum Sodhi,Dayamai Wali,"189
Jayaraman Path
Erode-653072",Partner,91871938746432916,790788276,1482 CC,Ford,Figo,2022-02-25,2025-05-10,2020-09-21,Valid,HCV,Truck,Petrol,BS6,8,Red,Raghavan-Minhas,2024-10-03,3523942695,2022-12-20,Malda,TN39CH8680
218,89,13,New Registration,Approved,2025-08-19,"aadhaar,pan,etc",False,Bakhshi Chokshi,Reva Arora,"H.No. 17
Merchant Street, Malda 648254",Single,32174314450967044,7523444584,1284 CC,Ford,Polo,2023-06-15,2022-09-12,2025-09-16,Expired,LMV,Bus,CNG,BS6,7,Silver,"Wadhwa, Seshadri and Deshpande",2023-03-27,1711795412,2023-03-08,Tiruchirappalli,TN86CH5832
219,700,25,Renewal,Rejected,2025-01-23,"aadhaar,pan,etc",False,Isaiah Sengupta,Radha Sama,"H.No. 281, Venkatesh Road
Kozhikode 719373",Partner,88444589482962921,3592319472,1124 CC,Tata Motors,Nexon,2023-03-21,2021-07-31,2025-06-09,Expired,MCV,Motorcycle,Diesel,BS6,3,Grey,"Jhaveri, Sarkar and Mammen",2023-06-24,4024019058,2024-11-13,Kollam,TN44CH5866
220,350,58,Transfer,Approved,2025-08-01,"aadhaar,pan,etc",False,Kamya Bhagat,Aahana Saran,"196, Atwal Path, Parbhani 162383",Partner,17964290917293354,8252137036,1451 CC,Maruti Suzuki,City,2020-06-02,2021-05-30,2022-07-04,Valid,MCV,Motorcycle,CNG,BS6,3,Grey,Date-Dua,2024-10-04,7648725767,2025-01-12,Chandigarh,TN53CH2062
221,446,54,Renewal,Rejected,2025-08-10,"aadhaar,pan,etc",True,Hemani Kota,Wazir Narain,"H.No. 481, Khanna
Bellary-561795",Single,72674736759301270,8632844624,1752 CC,Volkswagen,Figo,2023-01-26,2025-05-26,2022-04-20,Expired,MCV,Truck,Petrol,BS4,5,Black,Sanghvi-Badami,2022-08-11,6924779861,2022-09-21,Sirsa,TN68CH7134
222,926,88,New Registration,Rejected,2025-04-19,"aadhaar,pan,etc",True,Devika Ramakrishnan,Sai Varty,"792, Maharaj Road
Nagpur 209581",Partner,90306769121051886,6715672631,1779 CC,Hyundai,City,2020-06-15,2021-01-15,2024-09-19,Valid,MCV,Car,Diesel,BS4,4,Red,Pradhan Inc,2022-07-24,2374844174,2025-06-19,Jamalpur,TN35CH4275
223,144,55,Transfer,Approved,2025-03-23,"aadhaar,pan,etc",False,Krishna Bava,Shivani Khalsa,"84
Baral, Visakhapatnam 281201",Single,97731784705222672,161869160,1360 CC,Hyundai,City,2021-11-07,2020-06-10,2020-05-29,Expired,MCV,Car,CNG,BS6,2,Grey,"Hayer, Mander and Date",2020-12-26,3875611464,2025-02-25,Gandhidham,TN54CH5769
224,891,84,New Registration,Rejected,2025-06-01,"aadhaar,pan,etc",False,Vrinda Manda,Wyatt Nayak,"02/14, Sarin Zila
Mira-Bhayandar 512749",Single,61998902323957748,8409986135,1086 CC,Toyota,Figo,2020-03-11,2020-07-07,2023-07-16,Valid,HCV,Truck,CNG,BS6,7,Black,"Munshi, Bava and Narasimhan",2025-08-24,863091684,2020-04-18,Guntakal,TN63CH1507
225,176,35,Renewal,Pending,2025-01-05,"aadhaar,pan,etc",False,Fiyaz Ranganathan,Hritik Chatterjee,"19/27
Lanka Nagar, Ajmer 516336",Single,78358208207106909,8041188043,1458 CC,Hyundai,Figo,2022-08-28,2022-12-09,2020-02-25,Expired,MCV,Car,CNG,BS4,3,Silver,Prabhakar-Atwal,2022-08-03,2419045379,2023-08-28,Bhatpara,TN51CH7803
226,445,25,New Registration,Pending,2025-05-11,"aadhaar,pan,etc",False,Mitesh Palan,Lila Arora,"H.No. 139, Sampath Road
Ahmednagar 863644",Single,36800681463005284,2177482690,1602 CC,Tata Motors,i10,2021-05-14,2024-02-26,2023-04-26,Valid,MCV,Truck,Electric,BS4,9,Silver,"Tara, Balasubramanian and Sekhon",2020-06-18,5664105474,2020-12-20,Tadepalligudem,TN67CH6613
227,268,90,Transfer,Approved,2025-09-10,"aadhaar,pan,etc",False,William Chana,Thomas Bava,"H.No. 40, Dhaliwal Nagar
Nagpur-718471",Partner,5903730591263056,3706462058,1263 CC,Toyota,Figo,2021-11-28,2025-08-19,2021-01-02,Expired,HMV,Bus,Petrol,BS6,8,Black,Kari-Sha,2024-10-06,1776171705,2024-10-26,Gorakhpur,TN53CH2043
228,723,17,Transfer,Pending,2025-05-30,"aadhaar,pan,etc",False,Garima Kala,Yash Dar,"52, Patel Ganj, Bhimavaram-021798",Partner,77403745523977754,1350381663,1841 CC,Maruti Suzuki,City,2023-01-21,2022-10-19,2020-02-16,Expired,MCV,Bus,CNG,BS4,4,Black,Madan-Kumar,2024-08-05,2045463798,2020-03-26,Aurangabad,TN16CH8407
229,874,81,New Registration,Rejected,2025-01-09,"aadhaar,pan,etc",False,Wazir Sahota,Qarin Jhaveri,"489
Cheema Marg, Chittoor-499633",Partner,23813924093138633,755208856,1284 CC,Honda,Nexon,2022-02-21,2022-04-23,2022-11-01,Expired,HCV,Truck,Diesel,BS6,5,Red,Kashyap LLC,2023-09-30,1220813415,2024-08-07,Tezpur,TN32CH2029
230,863,13,Renewal,Pending,2025-03-30,"aadhaar,pan,etc",False,Chavvi Nayak,Yahvi Kant,"08, Rajagopalan Ganj
Chinsurah-001133",Single,8974330873772483,1010938916,1156 CC,Hyundai,Innova,2023-05-11,2025-07-12,2021-10-17,Expired,HMV,Truck,CNG,BS4,4,White,"Guha, Sur and Bhatnagar",2021-01-27,5064170459,2024-06-05,Hapur,TN93CH6484
231,574,53,Renewal,Approved,2025-05-17,"aadhaar,pan,etc",True,Yoshita Kaul,Lila Nair,"H.No. 00
Hayer Marg, Agartala-333462",Single,81221649856428377,9338151799,1862 CC,Tata Motors,Swift,2021-10-04,2025-09-07,2025-07-28,Valid,MCV,Car,Diesel,BS6,3,Blue,Borra-Dave,2022-04-26,5140486688,2020-06-25,Bhilai,TN43CH1461
232,307,13,Transfer,Approved,2025-06-24,"aadhaar,pan,etc",False,Diya Anne,Rehaan Nayak,"52/166
Divan Ganj
Vellore-977899",Partner,60243878157308945,1573045541,1709 CC,Tata Motors,i10,2023-11-08,2024-04-25,2021-12-11,Valid,MCV,Truck,Electric,BS6,9,Blue,Chatterjee-Bora,2024-03-23,9100935341,2021-10-01,Kochi,TN42CH3942
233,454,61,Transfer,Rejected,2025-08-13,"aadhaar,pan,etc",False,Viraj Sundaram,Vedant Chaudhary,"H.No. 58, Singh Circle, Ozhukarai 305725",Partner,61414664842737593,9534132444,1937 CC,Maruti Suzuki,City,2023-02-12,2021-01-25,2024-05-20,Valid,HCV,Motorcycle,CNG,BS6,5,Black,Garg-Rajan,2020-06-01,1742263116,2021-03-25,Surendranagar Dudhrej,TN63CH1120
234,572,22,New Registration,Approved,2025-02-16,"aadhaar,pan,etc",False,Elijah Soni,Shaurya Kohli,"947
Bahri Circle
North Dumdum 597272",Single,4137527259062045,2912955967,1504 CC,Tata Motors,Figo,2020-11-08,2025-07-03,2024-11-24,Valid,LMV,Truck,Electric,BS6,6,Grey,Krish-Raj,2021-10-18,5523914754,2023-06-01,Tinsukia,TN31CH4739
235,29,40,New Registration,Rejected,2025-08-31,"aadhaar,pan,etc",False,Banjeet Warrior,Ira Amble,"H.No. 949, Hari Chowk, Kishanganj-829018",Single,1184328588605592,5520818398,1149 CC,Hyundai,i10,2023-06-01,2025-03-18,2024-10-04,Valid,HCV,Bus,Electric,BS6,3,Blue,"Khosla, Rajagopal and Dhingra",2022-02-23,8100265263,2021-04-23,Nandyal,TN79CH6991
236,616,6,Transfer,Approved,2025-01-14,"aadhaar,pan,etc",False,Aahana Tank,Gabriel Sastry,"H.No. 73, Tripathi Circle
Medininagar 251646",Partner,66915453805035353,4394571553,1739 CC,Tata Motors,Swift,2023-05-23,2024-12-23,2021-01-07,Expired,HMV,Bus,Diesel,BS6,7,Silver,"Sastry, Tak and Baral",2025-01-30,6880641710,2025-01-12,Thrissur,TN55CH2142
237,847,10,Transfer,Approved,2025-05-22,"aadhaar,pan,etc",False,Riya Zachariah,Pushti Sekhon,"41, Rao Path, Srikakulam-411884",Single,44393094181223994,6353023653,1542 CC,Hyundai,Polo,2024-09-10,2021-08-28,2021-09-17,Valid,LMV,Bus,Petrol,BS4,8,Black,"Kala, Misra and Srivastava",2020-08-18,1470746797,2022-08-09,Ambattur,TN74CH8920
238,746,82,Transfer,Pending,2025-09-12,"aadhaar,pan,etc",False,Lopa Sharma,Aryan Bali,"22/390, Vasa Path
Gorakhpur 022602",Single,76851916147961062,1836584221,1652 CC,Hyundai,City,2025-03-05,2023-08-07,2024-06-28,Expired,HMV,Truck,Diesel,BS4,3,Grey,"Naik, Boase and Mander",2022-10-08,5692888914,2020-06-29,New Delhi,TN33CH9123
239,40,38,New Registration,Approved,2025-05-17,"aadhaar,pan,etc",False,Girindra Rana,Dev Johal,"785, Chaudry Zila
Ajmer-155350",Single,74983426809796557,925244670,1198 CC,Hyundai,Swift,2025-02-13,2021-02-11,2025-09-24,Valid,HCV,Truck,Petrol,BS6,2,White,Brar PLC,2024-06-06,982345979,2024-08-15,Thoothukudi,TN43CH1578
240,434,82,Transfer,Rejected,2025-03-31,"aadhaar,pan,etc",False,Ojas Mall,Neel Trivedi,"H.No. 379
Tank Nagar, Medininagar-810823",Partner,34186082091087691,6865913777,1191 CC,Hyundai,City,2020-12-25,2020-09-15,2022-08-27,Expired,HMV,Truck,CNG,BS6,3,Blue,Sankar Group,2020-08-20,4824252608,2025-03-24,Tiruppur,TN52CH1541
241,789,23,Renewal,Pending,2025-05-29,"aadhaar,pan,etc",False,Rudra Pau,Bhavini Madan,"35/75, Chand Marg
Buxar 217239",Partner,48276919409134573,5415957696,1605 CC,Tata Motors,i10,2022-07-31,2021-04-27,2025-05-11,Valid,MCV,Car,Petrol,BS6,6,Blue,Barad Group,2024-11-16,1435674301,2025-09-12,Akola,TN28CH2783
242,153,77,Renewal,Pending,2025-03-04,"aadhaar,pan,etc",False,Fitan Raman,Anika Tripathi,"H.No. 864, Mitter Circle
Vellore-624045",Single,41889345603073765,4867036586,843 CC,Volkswagen,i10,2024-01-28,2020-05-04,2020-08-28,Valid,LMV,Motorcycle,CNG,BS4,8,Black,Kara-Sankar,2020-10-27,5814092363,2021-07-07,Jamalpur,TN94CH9725
243,855,18,Transfer,Pending,2025-06-14,"aadhaar,pan,etc",False,Siya Bhatnagar,Aadhya Varma,"44/266
Shanker Zila
Bhagalpur 811927",Partner,48020154544347220,7208395324,1187 CC,Toyota,Innova,2022-11-08,2020-12-24,2022-09-05,Expired,MCV,Motorcycle,Diesel,BS6,6,Black,"Magar, Khosla and Wadhwa",2020-01-30,7994677899,2023-09-08,Meerut,TN55CH1891
244,9,60,New Registration,Rejected,2025-07-08,"aadhaar,pan,etc",False,Adya Seshadri,Vanya Deo,"18
Sagar Road, Panchkula 720157",Partner,99460498501544989,596075050,1825 CC,Honda,Figo,2022-12-01,2023-10-20,2024-05-10,Valid,MCV,Bus,Diesel,BS6,2,Black,Bedi and Sons,2020-10-08,6789740108,2025-05-07,Eluru,TN77CH3460
245,436,47,New Registration,Pending,2025-02-03,"aadhaar,pan,etc",False,Manthan Seth,Amol Manda,"50/904, Muni Nagar, Khandwa-263047",Single,14409485770280704,6843691336,1846 CC,Tata Motors,Figo,2023-04-05,2024-11-06,2025-03-26,Expired,MCV,Motorcycle,Diesel,BS4,4,White,"Mitter, Wali and Mitter",2025-02-18,8664726843,2020-08-26,Dehri,TN63CH5077
246,427,13,Renewal,Pending,2025-07-14,"aadhaar,pan,etc",False,Jai Tailor,Harini Peri,"74/629
Sinha Chowk, Rewa-773483",Partner,13057911730861499,8091297379,816 CC,Toyota,Nexon,2021-04-23,2025-05-28,2021-12-25,Expired,HCV,Bus,Electric,BS4,3,Black,"Arya, Ahluwalia and Hegde",2025-06-25,1965444334,2025-04-23,Guna,TN18CH5233
247,296,49,Transfer,Rejected,2025-03-30,"aadhaar,pan,etc",False,Advika Bora,Jeet Sheth,"65
Mistry Path, Jalandhar-370216",Partner,76834490501686440,7897585986,1063 CC,Honda,Figo,2021-07-03,2022-03-21,2021-09-26,Expired,HCV,Bus,Diesel,BS6,5,Black,Kibe-Singhal,2021-11-19,5040946190,2022-03-23,Ballia,TN89CH4851
248,777,58,Renewal,Rejected,2025-09-13,"aadhaar,pan,etc",False,Dhruv Wali,Ekavir Doshi,"H.No. 012
Murty Marg, Bhopal 514054",Partner,24197899252115876,2561599710,1214 CC,Volkswagen,Innova,2020-09-18,2022-09-04,2022-04-16,Expired,MCV,Car,Petrol,BS4,7,Black,Parmer-Kale,2025-09-03,3827057175,2021-01-16,Vijayawada,TN32CH8966
249,987,58,Renewal,Pending,2025-01-04,"aadhaar,pan,etc",False,Anmol Kara,Forum Oommen,"27, Saxena Path, Thrissur-238356",Single,38187654194330631,3515177442,1439 CC,Ford,Polo,2022-09-27,2021-05-25,2025-02-02,Expired,MCV,Motorcycle,Electric,BS6,7,Blue,"Kurian, Saxena and Merchant",2024-07-23,9173260372,2022-07-11,Anantapur,TN79CH9483
250,907,6,Transfer,Pending,2025-02-27,"aadhaar,pan,etc",False,Harini Raghavan,Abhiram Kala,"81/71, Mall Chowk
Mathura-255384",Partner,76094508922590861,8693947744,901 CC,Maruti Suzuki,Figo,2025-09-22,2022-12-21,2022-11-17,Expired,LMV,Bus,Electric,BS6,2,White,"Bose, Dube and Sura",2021-04-17,6826904797,2024-07-20,Bokaro,TN75CH6435
251,809,29,Transfer,Pending,2025-06-08,"aadhaar,pan,etc",False,Nirja Karpe,Sanya Nigam,"94/70
Kant Ganj, Kottayam-958376",Single,85959998613758007,4795974448,1592 CC,Toyota,Innova,2024-09-05,2022-11-06,2024-04-27,Expired,LMV,Truck,Diesel,BS6,6,Black,Sampath-Shroff,2020-10-13,956031923,2025-02-13,Bellary,TN37CH3769
252,139,61,Transfer,Approved,2025-06-09,"aadhaar,pan,etc",False,Shivansh Bassi,Manya Puri,"16/27
Krishnan Marg
Pune-115671",Single,15817585709091538,4397321461,1322 CC,Tata Motors,Swift,2020-02-05,2024-10-13,2023-01-24,Expired,HCV,Car,Electric,BS6,2,White,"Anne, Tella and Pant",2022-07-22,1461121613,2020-11-24,Navi Mumbai,TN40CH9512
253,691,58,Transfer,Rejected,2025-03-03,"aadhaar,pan,etc",False,Krishna Setty,Gabriel Ram,"882
Brahmbhatt Marg, Mehsana-827014",Partner,72968001942022870,3522450780,862 CC,Hyundai,Innova,2025-02-18,2023-10-21,2021-10-12,Expired,HCV,Car,Petrol,BS6,6,Blue,Cheema-Narain,2024-05-07,8761146073,2020-06-24,Kharagpur,TN59CH6861
254,300,5,Transfer,Approved,2025-05-21,"aadhaar,pan,etc",False,Alka Deol,Watika Mistry,"85/964
Natt Zila, Raebareli-699575",Partner,59039813215313472,7757583886,1987 CC,Toyota,Innova,2023-04-08,2020-12-29,2020-08-25,Valid,MCV,Truck,CNG,BS6,9,Black,"Kota, Chakrabarti and Bali",2022-01-17,5183414796,2024-06-03,Imphal,TN96CH1533
255,283,51,Renewal,Rejected,2025-01-05,"aadhaar,pan,etc",False,Chakrika Balan,Mohini Choudhry,"253
Bava Path
Panchkula 942217",Single,62272347545401307,900018785,1091 CC,Toyota,City,2021-08-28,2023-10-24,2021-08-07,Valid,HCV,Truck,Diesel,BS6,7,Black,"Majumdar, Kapoor and Naik",2020-02-27,554212519,2021-04-27,Munger,TN62CH1549
256,397,35,Renewal,Approved,2025-07-14,"aadhaar,pan,etc",False,Tejas Natt,Ryan Banerjee,"681, Sha Circle
Maheshtala 810912",Partner,23481279928002048,5712232063,1099 CC,Maruti Suzuki,Innova,2024-07-24,2022-12-31,2025-06-29,Valid,HCV,Motorcycle,Diesel,BS6,3,Grey,"Iyengar, Purohit and Jhaveri",2024-10-30,3518309172,2025-09-23,Kottayam,TN12CH6503
257,280,93,Renewal,Rejected,2025-02-01,"aadhaar,pan,etc",False,Anusha Subramanian,Lopa Barad,"60, Dayal Circle
Nanded-663910",Single,94893267260313265,7373752897,1396 CC,Honda,i10,2023-05-11,2021-04-24,2025-07-16,Expired,LMV,Motorcycle,CNG,BS4,3,Grey,Sant-Ravi,2023-06-01,36774577,2024-02-13,Varanasi,TN10CH7710
258,889,34,Renewal,Pending,2025-05-06,"aadhaar,pan,etc",False,Libni Tandon,Chaitaly Aurora,"62, Viswanathan Circle
Arrah-039947",Single,26795767213678908,6509344997,1966 CC,Honda,Swift,2024-04-09,2021-10-11,2025-01-06,Expired,LMV,Bus,CNG,BS4,4,Red,Chaudhuri LLC,2024-07-05,61744241,2022-12-07,Anantapur,TN77CH3043
259,336,15,Transfer,Pending,2025-01-19,"aadhaar,pan,etc",False,Vasana Rana,Amaira Keer,"58, Karan Marg, Karimnagar 092682",Single,34667351290415949,3264634567,1935 CC,Maruti Suzuki,Innova,2021-07-14,2024-03-25,2020-10-01,Valid,HMV,Motorcycle,Diesel,BS6,3,Silver,"Kashyap, Hayre and Malhotra",2025-01-20,8155338347,2021-07-26,Siliguri,TN21CH6628
260,667,52,Renewal,Pending,2025-03-23,"aadhaar,pan,etc",False,Pratyush Shetty,Pavani Johal,"00/77
Roy Nagar
Jamshedpur 326241",Single,94820453575360169,2994598889,1925 CC,Volkswagen,Polo,2022-07-26,2022-11-16,2022-07-25,Expired,LMV,Truck,Diesel,BS6,4,Grey,Chacko-Dey,2022-07-15,8463859126,2023-03-11,Kakinada,TN70CH1917
261,950,25,New Registration,Pending,2025-08-21,"aadhaar,pan,etc",False,Lipika Ben,Libni Basu,"H.No. 20
Reddy Path, Coimbatore 056313",Single,25429061192568291,3212993893,1955 CC,Maruti Suzuki,Figo,2021-05-19,2024-07-15,2020-01-25,Expired,LMV,Truck,Diesel,BS4,9,White,Sarraf-Bhattacharyya,2021-05-15,7474674006,2022-04-27,Miryalaguda,TN96CH5967
262,796,52,New Registration,Pending,2025-08-05,"aadhaar,pan,etc",True,Aayush Gandhi,Yash Ganesh,"314
Goswami Nagar, Yamunanagar 230797",Partner,2616896705667689,6959873142,1212 CC,Ford,Figo,2024-11-21,2022-04-26,2025-09-24,Valid,HCV,Truck,Petrol,BS4,6,Red,Pant-Som,2025-02-23,9805529423,2020-02-04,Vijayawada,TN58CH8895
263,802,38,Renewal,Rejected,2025-01-11,"aadhaar,pan,etc",False,Manbir Chokshi,Gagan Panchal,"063, Kota Circle, Buxar 340502",Partner,80197380403700487,640674193,935 CC,Toyota,City,2022-08-18,2020-09-04,2021-12-04,Expired,MCV,Bus,CNG,BS6,5,Silver,"Hans, Bora and Boase",2025-07-20,2798562173,2022-05-07,Vijayawada,TN16CH5425
264,242,5,New Registration,Approved,2025-06-07,"aadhaar,pan,etc",False,Wakeeta Mall,Krishna Nazareth,"485, Kumer Marg
Jalandhar 922868",Single,5359776842937527,5095145811,991 CC,Tata Motors,i10,2021-09-28,2021-12-24,2021-06-22,Valid,HCV,Car,CNG,BS4,5,Black,Bansal Group,2025-09-14,9180652987,2020-05-07,Sirsa,TN27CH8033
265,24,37,Transfer,Approved,2025-08-05,"aadhaar,pan,etc",False,Kalpit Patla,Harrison Rajagopalan,"39/32
Lanka Street
Jamnagar-314341",Partner,71320442176115088,6129037739,1190 CC,Tata Motors,City,2024-07-19,2021-01-05,2022-02-14,Expired,HMV,Car,Petrol,BS6,8,Blue,Kaur-Mitter,2021-04-06,3947268215,2024-02-14,Saharsa,TN42CH4840
266,960,13,Renewal,Rejected,2025-09-20,"aadhaar,pan,etc",False,Yachana Chaudhuri,Anika Taneja,"074, Pau
Bahraich-078809",Partner,51457104722492959,8598934717,1532 CC,Maruti Suzuki,Polo,2025-02-23,2023-07-26,2020-11-13,Expired,HCV,Motorcycle,Diesel,BS4,6,Grey,Chadha Inc,2023-08-08,9464886337,2024-05-23,Panchkula,TN65CH9261
267,859,26,Renewal,Rejected,2025-08-29,"aadhaar,pan,etc",False,Ekapad Deshpande,Aachal Natarajan,"03/62
Date Ganj
Kurnool 898228",Single,38239723731206761,8066350592,1226 CC,Toyota,Innova,2024-12-25,2025-03-20,2020-03-09,Expired,MCV,Motorcycle,CNG,BS6,6,Black,Bath Inc,2020-10-03,5649664000,2020-05-15,Bettiah,TN88CH4743
268,292,17,Renewal,Pending,2025-03-07,"aadhaar,pan,etc",False,Ikshita Mani,Frado Bakshi,"H.No. 594
Khare Zila, Nandyal 252115",Single,38273075552865511,5694841290,1942 CC,Maruti Suzuki,Polo,2020-06-19,2024-04-17,2025-08-07,Expired,HMV,Motorcycle,CNG,BS6,9,White,"Suri, Khare and Khurana",2020-07-27,1636300716,2024-05-13,Gorakhpur,TN80CH2891
269,591,15,New Registration,Pending,2025-07-24,"aadhaar,pan,etc",False,Charan Golla,Hritik Sharma,"78/118, Agate
Ozhukarai 932300",Partner,93033438980641572,1625983780,1978 CC,Honda,Innova,2024-08-13,2022-09-05,2024-09-15,Valid,LMV,Bus,CNG,BS6,5,Blue,Nayar-Swaminathan,2024-03-15,4958963559,2021-03-10,Muzaffarnagar,TN90CH8399
270,36,59,Renewal,Pending,2025-02-12,"aadhaar,pan,etc",False,Andrew Dada,Qadim Thakur,"H.No. 54, Nagi Ganj, Nangloi Jat 953105",Partner,37033081404973342,4917112767,1232 CC,Hyundai,Nexon,2024-03-06,2025-06-23,2023-02-08,Valid,MCV,Car,CNG,BS4,8,Blue,"Balakrishnan, Palan and Sathe",2020-01-19,4052801219,2020-10-21,Bhilai,TN58CH9145
271,628,51,New Registration,Rejected,2025-07-14,"aadhaar,pan,etc",False,Urvashi Mitter,Bachittar Shenoy,"70/567, Kara Street, Bhusawal 086278",Single,7196444845168972,5326641973,1332 CC,Honda,Figo,2024-01-04,2021-02-28,2025-01-19,Expired,HMV,Motorcycle,CNG,BS6,8,Silver,Shanker-Viswanathan,2020-07-13,6438914941,2022-07-31,Kavali,TN61CH9567
272,335,95,New Registration,Pending,2025-04-27,"aadhaar,pan,etc",False,Kabir Devan,Jai Kulkarni,"H.No. 94, Padmanabhan Circle, Mehsana 189370",Partner,84711368655033715,4264328705,1972 CC,Maruti Suzuki,Polo,2020-12-24,2022-02-03,2020-12-02,Expired,LMV,Car,CNG,BS4,5,Black,"Reddy, Seth and Bhagat",2023-06-04,2170156292,2024-04-22,Mirzapur,TN29CH7915
273,823,100,Transfer,Pending,2025-05-29,"aadhaar,pan,etc",False,Ucchal Bhatnagar,Ekapad Bail,"H.No. 204, Mittal Ganj
Jaipur-796302",Single,36249316634791487,3597401951,1300 CC,Ford,Nexon,2021-05-30,2022-10-21,2023-04-11,Expired,LMV,Motorcycle,Diesel,BS4,7,Black,"Ramanathan, Palla and Loyal",2021-03-01,1318914495,2025-03-06,Sasaram,TN25CH3307
274,774,12,Transfer,Pending,2025-03-02,"aadhaar,pan,etc",False,Lohit Kale,Anita Bali,"H.No. 631, Kala Circle
Bhiwandi-181500",Single,99806833379354029,4891783121,1381 CC,Hyundai,i10,2025-07-03,2023-12-27,2022-10-07,Valid,LMV,Truck,Electric,BS4,8,White,Mangat Group,2020-06-04,3154060939,2022-06-17,Vellore,TN30CH2137
275,81,18,New Registration,Rejected,2025-05-31,"aadhaar,pan,etc",False,Qarin Memon,Sai Sandhu,"36/50, Chauhan Marg, Muzaffarnagar 948886",Single,29865267070914442,2383424386,1969 CC,Toyota,i10,2023-09-08,2022-09-01,2021-11-06,Valid,LMV,Motorcycle,Diesel,BS4,8,Black,Gala LLC,2020-07-29,1571353911,2024-01-01,New Delhi,TN79CH8273
276,37,61,Transfer,Pending,2025-03-07,"aadhaar,pan,etc",False,Vivaan Sabharwal,Karan Bir,"238
Bala Chowk, Bhilai-375736",Single,89814925327388469,1371566658,1538 CC,Maruti Suzuki,Nexon,2022-11-26,2025-03-29,2024-06-24,Expired,LMV,Motorcycle,Electric,BS6,9,Grey,"Balan, Doshi and Dubey",2022-03-29,5679164197,2023-04-28,Silchar,TN36CH7145
